Epoch:0359 train loss:0.875 acc:82.14 | val loss:0.930 acc:81.40
Epoch:0360 train loss:0.808 acc:81.43 | val loss:0.930 acc:81.60
Epoch:0361 train loss:0.856 acc:81.43 | val loss:0.930 acc:81.40
Epoch:0362 train loss:0.912 acc:73.57 | val loss:0.930 acc:81.60
Epoch:0363 train loss:0.908 acc:76.43 | val loss:0.932 acc:82.00
Epoch:0364 train loss:0.904 acc:71.43 | val loss:0.935 acc:82.40
Epoch:0365 train loss:0.966 acc:77.86 | val loss:0.943 acc:82.00
Epoch:0366 train loss:0.881 acc:76.43 | val loss:0.948 acc:81.60
Epoch:0367 train loss:0.923 acc:75.00 | val loss:0.952 acc:81.80
Epoch:0368 train loss:0.917 acc:72.14 | val loss:0.956 acc:81.60
Epoch:0369 train loss:0.800 acc:79.29 | val loss:0.957 acc:81.20
Epoch:0370 train loss:0.848 acc:81.43 | val loss:0.957 acc:81.20
Epoch:0371 train loss:1.037 acc:75.71 | val loss:0.957 acc:81.20
Epoch:0372 train loss:0.891 acc:77.14 | val loss:0.954 acc:81.40
Epoch:0373 train loss:0.991 acc:74.29 | val loss:0.950 acc:81.80
Epoch:0374 train loss:0.935 acc:74.29 | val loss:0.945 acc:82.00
Epoch:0375 train loss:0.817 acc:80.00 | val loss:0.940 acc:81.80
Epoch:0376 train loss:0.776 acc:79.29 | val loss:0.933 acc:82.60
Epoch:0377 train loss:0.811 acc:81.43 | val loss:0.931 acc:82.40
Epoch:0378 train loss:0.888 acc:73.57 | val loss:0.929 acc:82.00
Epoch:0379 train loss:0.910 acc:73.57 | val loss:0.926 acc:81.60
Epoch:0380 train loss:0.841 acc:77.86 | val loss:0.923 acc:81.60
Epoch:0381 train loss:0.944 acc:72.86 | val loss:0.921 acc:82.00
Epoch:0382 train loss:0.920 acc:73.57 | val loss:0.921 acc:82.00
Epoch:0383 train loss:0.861 acc:77.14 | val loss:0.922 acc:81.40
Epoch:0384 train loss:0.886 acc:72.86 | val loss:0.926 acc:81.20
Epoch:0385 train loss:0.760 acc:82.14 | val loss:0.930 acc:80.00
Epoch:0386 train loss:0.872 acc:77.14 | val loss:0.931 acc:79.80
Epoch:0387 train loss:0.867 acc:75.00 | val loss:0.931 acc:80.20
Epoch:0388 train loss:0.875 acc:79.29 | val loss:0.929 acc:80.00
Epoch:0389 train loss:0.934 acc:75.00 | val loss:0.926 acc:80.20
Epoch:0390 train loss:0.860 acc:75.00 | val loss:0.924 acc:80.80
Epoch:0391 train loss:0.827 acc:77.86 | val loss:0.921 acc:81.20
Epoch:0392 train loss:0.890 acc:77.86 | val loss:0.921 acc:81.80
Epoch:0393 train loss:0.982 acc:76.43 | val loss:0.921 acc:82.20
Epoch:0394 train loss:0.885 acc:74.29 | val loss:0.922 acc:81.80
Epoch:0395 train loss:1.002 acc:72.86 | val loss:0.921 acc:81.20
Epoch:0396 train loss:0.891 acc:78.57 | val loss:0.918 acc:80.80
Epoch:0397 train loss:0.764 acc:82.14 | val loss:0.915 acc:81.20
Epoch:0398 train loss:0.831 acc:79.29 | val loss:0.911 acc:81.40
Epoch:0399 train loss:0.897 acc:78.57 | val loss:0.907 acc:82.00
Epoch:0400 train loss:0.899 acc:76.43 | val loss:0.906 acc:82.00
Epoch:0401 train loss:0.815 acc:82.86 | val loss:0.905 acc:81.40
Epoch:0402 train loss:0.780 acc:82.86 | val loss:0.901 acc:81.60
Epoch:0403 train loss:0.845 acc:75.71 | val loss:0.899 acc:81.60
Epoch:0404 train loss:0.879 acc:76.43 | val loss:0.899 acc:81.80
Epoch:0405 train loss:0.850 acc:79.29 | val loss:0.898 acc:82.20
Epoch:0406 train loss:0.945 acc:71.43 | val loss:0.902 acc:82.20
Epoch:0407 train loss:0.871 acc:78.57 | val loss:0.905 acc:81.60
Epoch:0408 train loss:0.849 acc:76.43 | val loss:0.906 acc:81.40
Epoch:0409 train loss:0.942 acc:73.57 | val loss:0.909 acc:80.80
Epoch:0410 train loss:0.832 acc:80.71 | val loss:0.912 acc:80.80
Epoch:0411 train loss:0.883 acc:72.14 | val loss:0.913 acc:81.00
Epoch:0412 train loss:0.842 acc:77.14 | val loss:0.910 acc:81.40
Epoch:0413 train loss:0.829 acc:73.57 | val loss:0.906 acc:82.00
Epoch:0414 train loss:0.840 acc:76.43 | val loss:0.900 acc:82.20
Epoch:0415 train loss:0.809 acc:76.43 | val loss:0.897 acc:81.60
Epoch:0416 train loss:0.877 acc:74.29 | val loss:0.896 acc:81.60
Epoch:0417 train loss:0.847 acc:77.14 | val loss:0.896 acc:82.00
Epoch:0418 train loss:0.947 acc:70.00 | val loss:0.896 acc:82.40
Epoch:0419 train loss:0.966 acc:72.86 | val loss:0.898 acc:82.20
Epoch:0420 train loss:0.918 acc:73.57 | val loss:0.901 acc:81.80
Epoch:0421 train loss:0.982 acc:76.43 | val loss:0.906 acc:81.60
Epoch:0422 train loss:0.901 acc:78.57 | val loss:0.911 acc:82.00
Epoch:0423 train loss:0.821 acc:81.43 | val loss:0.915 acc:81.40
Epoch:0424 train loss:0.901 acc:75.71 | val loss:0.916 acc:81.20
Epoch:0425 train loss:0.858 acc:77.14 | val loss:0.918 acc:81.20
Epoch:0426 train loss:0.849 acc:76.43 | val loss:0.918 acc:80.80
Epoch:0427 train loss:0.811 acc:80.00 | val loss:0.917 acc:80.40
Epoch:0428 train loss:0.853 acc:75.00 | val loss:0.916 acc:80.00
Epoch:0429 train loss:1.008 acc:73.57 | val loss:0.916 acc:80.40
Epoch:0430 train loss:0.885 acc:78.57 | val loss:0.914 acc:79.80
Epoch:0431 train loss:0.891 acc:75.71 | val loss:0.913 acc:80.00
Epoch:0432 train loss:0.848 acc:73.57 | val loss:0.912 acc:79.80
Epoch:0433 train loss:0.886 acc:77.14 | val loss:0.911 acc:79.60
Epoch:0434 train loss:0.821 acc:79.29 | val loss:0.910 acc:79.60
Epoch:0435 train loss:0.880 acc:75.71 | val loss:0.910 acc:79.40
Epoch:0436 train loss:0.808 acc:77.14 | val loss:0.911 acc:79.60
Epoch:0437 train loss:0.811 acc:78.57 | val loss:0.913 acc:80.00
Epoch:0438 train loss:0.889 acc:77.86 | val loss:0.914 acc:80.20
Epoch:0439 train loss:0.844 acc:77.86 | val loss:0.916 acc:80.20
Epoch:0440 train loss:0.837 acc:80.71 | val loss:0.915 acc:80.60
Epoch:0441 train loss:0.908 acc:76.43 | val loss:0.914 acc:81.00
Epoch:0442 train loss:1.542 acc:75.00 | val loss:0.913 acc:81.20
Epoch:0443 train loss:0.817 acc:80.71 | val loss:0.913 acc:81.20
Epoch:0444 train loss:0.848 acc:77.14 | val loss:0.913 acc:81.40
Epoch:0445 train loss:0.875 acc:73.57 | val loss:0.912 acc:81.40
Epoch:0446 train loss:0.853 acc:81.43 | val loss:0.911 acc:82.00
Epoch:0447 train loss:0.786 acc:81.43 | val loss:0.911 acc:82.00
Epoch:0448 train loss:0.915 acc:74.29 | val loss:0.911 acc:81.60
Epoch:0449 train loss:0.859 acc:77.14 | val loss:0.909 acc:82.00
Epoch:0450 train loss:0.855 acc:72.86 | val loss:0.907 acc:82.00
Epoch:0451 train loss:0.819 acc:78.57 | val loss:0.903 acc:82.00
Epoch:0452 train loss:0.970 acc:78.57 | val loss:0.898 acc:82.20
Epoch:0453 train loss:0.951 acc:80.00 | val loss:0.897 acc:82.60
Epoch:0454 train loss:0.880 acc:73.57 | val loss:0.894 acc:82.80
Epoch:0455 train loss:0.922 acc:77.86 | val loss:0.893 acc:82.60
Epoch:0456 train loss:0.908 acc:82.14 | val loss:0.893 acc:82.60
Epoch:0457 train loss:0.871 acc:76.43 | val loss:0.893 acc:82.40
Epoch:0458 train loss:0.889 acc:82.86 | val loss:0.892 acc:82.20
Epoch:0459 train loss:0.801 acc:80.00 | val loss:0.893 acc:82.20
Epoch:0460 train loss:0.837 acc:77.86 | val loss:0.895 acc:82.80
Epoch:0461 train loss:0.872 acc:75.71 | val loss:0.897 acc:82.80
Epoch:0462 train loss:1.031 acc:73.57 | val loss:0.900 acc:82.40
Epoch:0463 train loss:0.780 acc:82.14 | val loss:0.904 acc:82.00
Epoch:0464 train loss:0.811 acc:78.57 | val loss:0.909 acc:81.60
Epoch:0465 train loss:0.774 acc:78.57 | val loss:0.913 acc:81.80
Epoch:0466 train loss:0.870 acc:76.43 | val loss:0.918 acc:81.40
Epoch:0467 train loss:0.899 acc:70.71 | val loss:0.925 acc:81.40
Epoch:0468 train loss:0.735 acc:83.57 | val loss:0.928 acc:81.40
Epoch:0469 train loss:0.891 acc:74.29 | val loss:0.931 acc:81.20
Epoch:0470 train loss:0.887 acc:78.57 | val loss:0.935 acc:81.20
Epoch:0471 train loss:0.827 acc:77.86 | val loss:0.939 acc:80.80
Epoch:0472 train loss:0.824 acc:79.29 | val loss:0.941 acc:80.60
Epoch:0473 train loss:0.843 acc:76.43 | val loss:0.941 acc:80.40
Epoch:0474 train loss:0.835 acc:82.14 | val loss:0.936 acc:80.60
Epoch:0475 train loss:0.813 acc:80.00 | val loss:0.929 acc:81.00
Epoch:0476 train loss:0.888 acc:75.71 | val loss:0.921 acc:81.80
Epoch:0477 train loss:0.865 acc:82.14 | val loss:0.912 acc:81.60
Epoch:0478 train loss:0.849 acc:80.00 | val loss:0.904 acc:81.80
Epoch:0479 train loss:0.801 acc:79.29 | val loss:0.897 acc:82.00
Epoch:0480 train loss:0.803 acc:75.71 | val loss:0.891 acc:82.00
Epoch:0481 train loss:0.882 acc:78.57 | val loss:0.889 acc:81.80
Epoch:0482 train loss:0.822 acc:80.71 | val loss:0.888 acc:81.60
Epoch:0483 train loss:0.864 acc:73.57 | val loss:0.889 acc:81.60
Epoch:0484 train loss:0.949 acc:77.86 | val loss:0.889 acc:82.00
Epoch:0485 train loss:0.812 acc:79.29 | val loss:0.889 acc:81.80
Epoch:0486 train loss:0.830 acc:78.57 | val loss:0.892 acc:82.60
Epoch:0487 train loss:0.824 acc:79.29 | val loss:0.896 acc:82.60
Epoch:0488 train loss:0.877 acc:77.86 | val loss:0.900 acc:82.40
Epoch:0489 train loss:0.742 acc:85.71 | val loss:0.904 acc:82.40
Epoch:0490 train loss:0.722 acc:84.29 | val loss:0.906 acc:82.20
Epoch:0491 train loss:0.761 acc:84.29 | val loss:0.907 acc:82.20
Epoch:0492 train loss:0.838 acc:72.86 | val loss:0.906 acc:82.20
Epoch:0493 train loss:0.923 acc:77.14 | val loss:0.904 acc:81.80
Epoch:0494 train loss:0.841 acc:76.43 | val loss:0.898 acc:82.00
Epoch:0495 train loss:0.794 acc:79.29 | val loss:0.890 acc:82.20
Epoch:0496 train loss:0.834 acc:75.71 | val loss:0.885 acc:82.20
Epoch:0497 train loss:0.803 acc:79.29 | val loss:0.881 acc:82.60
Epoch:0498 train loss:0.881 acc:75.71 | val loss:0.877 acc:82.60
Epoch:0499 train loss:0.778 acc:80.71 | val loss:0.873 acc:83.00
Epoch:0500 train loss:0.777 acc:78.57 | val loss:0.870 acc:83.00
Epoch:0501 train loss:0.809 acc:82.14 | val loss:0.867 acc:82.80
Epoch:0502 train loss:0.835 acc:73.57 | val loss:0.866 acc:82.40
Epoch:0503 train loss:0.854 acc:74.29 | val loss:0.867 acc:82.60
Epoch:0504 train loss:0.818 acc:77.86 | val loss:0.870 acc:82.60
Epoch:0505 train loss:0.752 acc:82.14 | val loss:0.872 acc:82.60
Epoch:0506 train loss:0.943 acc:78.57 | val loss:0.872 acc:82.60
Epoch:0507 train loss:0.763 acc:83.57 | val loss:0.873 acc:82.60
Epoch:0508 train loss:0.906 acc:71.43 | val loss:0.876 acc:82.40
Epoch:0509 train loss:0.813 acc:77.14 | val loss:0.878 acc:82.40
Epoch:0510 train loss:0.854 acc:75.00 | val loss:0.880 acc:82.00
Epoch:0511 train loss:0.793 acc:78.57 | val loss:0.885 acc:81.00
Epoch:0512 train loss:0.710 acc:83.57 | val loss:0.890 acc:81.00
Epoch:0513 train loss:0.798 acc:75.00 | val loss:0.892 acc:80.60
Epoch:0514 train loss:0.810 acc:77.86 | val loss:0.891 acc:81.00
Epoch:0515 train loss:0.976 acc:71.43 | val loss:0.893 acc:81.40
Epoch:0516 train loss:0.883 acc:75.00 | val loss:0.892 acc:81.60
Epoch:0517 train loss:0.856 acc:75.00 | val loss:0.891 acc:81.80
Epoch:0518 train loss:0.840 acc:78.57 | val loss:0.888 acc:82.00
Epoch:0519 train loss:0.889 acc:75.00 | val loss:0.885 acc:81.60
Epoch:0520 train loss:0.819 acc:77.86 | val loss:0.882 acc:81.80
Epoch:0521 train loss:0.760 acc:75.00 | val loss:0.877 acc:82.20
Epoch:0522 train loss:0.784 acc:80.71 | val loss:0.872 acc:82.40
Epoch:0523 train loss:0.763 acc:80.71 | val loss:0.869 acc:82.40
Epoch:0524 train loss:0.867 acc:75.71 | val loss:0.868 acc:82.60
Epoch:0525 train loss:0.772 acc:82.14 | val loss:0.868 acc:82.60
Epoch:0526 train loss:0.788 acc:82.14 | val loss:0.870 acc:82.60
Epoch:0527 train loss:0.841 acc:83.57 | val loss:0.874 acc:81.80
Epoch:0528 train loss:0.872 acc:77.86 | val loss:0.875 acc:81.60
Epoch:0529 train loss:0.796 acc:75.71 | val loss:0.876 acc:81.60
Epoch:0530 train loss:0.769 acc:81.43 | val loss:0.876 acc:82.20
Epoch:0531 train loss:0.738 acc:80.00 | val loss:0.875 acc:82.40
Epoch:0532 train loss:0.820 acc:81.43 | val loss:0.871 acc:82.80
Epoch:0533 train loss:0.856 acc:78.57 | val loss:0.870 acc:82.80
Epoch:0534 train loss:0.769 acc:82.14 | val loss:0.869 acc:82.80
Epoch:0535 train loss:0.888 acc:75.00 | val loss:0.868 acc:82.60
Epoch:0536 train loss:0.760 acc:80.71 | val loss:0.866 acc:82.80
Epoch:0537 train loss:0.755 acc:82.14 | val loss:0.866 acc:82.80
Epoch:0538 train loss:0.839 acc:80.00 | val loss:0.866 acc:82.60
Epoch:0539 train loss:0.778 acc:80.00 | val loss:0.865 acc:82.60
Epoch:0540 train loss:0.778 acc:76.43 | val loss:0.864 acc:82.80
Epoch:0541 train loss:0.787 acc:78.57 | val loss:0.862 acc:82.80
Epoch:0542 train loss:0.813 acc:77.14 | val loss:0.860 acc:83.00
Epoch:0543 train loss:0.846 acc:79.29 | val loss:0.862 acc:82.80
Epoch:0544 train loss:0.808 acc:77.14 | val loss:0.863 acc:82.40
Epoch:0545 train loss:0.784 acc:81.43 | val loss:0.863 acc:82.60
Epoch:0546 train loss:0.802 acc:80.71 | val loss:0.865 acc:82.00
Epoch:0547 train loss:0.866 acc:77.86 | val loss:0.868 acc:81.80
Epoch:0548 train loss:0.762 acc:82.86 | val loss:0.870 acc:81.60
Epoch:0549 train loss:0.801 acc:81.43 | val loss:0.869 acc:81.60
Epoch:0550 train loss:0.774 acc:85.00 | val loss:0.870 acc:81.80
Epoch:0551 train loss:0.855 acc:76.43 | val loss:0.868 acc:82.00
Epoch:0552 train loss:0.865 acc:75.00 | val loss:0.866 acc:82.00
Epoch:0553 train loss:0.824 acc:78.57 | val loss:0.864 acc:82.20
Epoch:0554 train loss:0.919 acc:69.29 | val loss:0.863 acc:82.80
Epoch:0555 train loss:0.797 acc:80.71 | val loss:0.863 acc:82.80
Epoch:0556 train loss:0.821 acc:82.14 | val loss:0.864 acc:82.80
Epoch:0557 train loss:0.782 acc:80.00 | val loss:0.866 acc:82.60
Epoch:0558 train loss:0.794 acc:77.86 | val loss:0.868 acc:82.20
Epoch:0559 train loss:0.837 acc:74.29 | val loss:0.870 acc:82.40
Epoch:0560 train loss:0.756 acc:84.29 | val loss:0.871 acc:82.00
Epoch:0561 train loss:0.870 acc:73.57 | val loss:0.872 acc:82.00
Epoch:0562 train loss:0.980 acc:70.00 | val loss:0.873 acc:81.40
Epoch:0563 train loss:0.779 acc:80.71 | val loss:0.874 acc:81.80
Epoch:0564 train loss:0.773 acc:78.57 | val loss:0.871 acc:81.80
Epoch:0565 train loss:0.812 acc:75.71 | val loss:0.868 acc:82.00
Epoch:0566 train loss:0.994 acc:80.00 | val loss:0.864 acc:82.40
Epoch:0567 train loss:0.834 acc:79.29 | val loss:0.866 acc:82.20
Epoch:0568 train loss:0.818 acc:80.00 | val loss:0.866 acc:82.20
Epoch:0569 train loss:0.776 acc:80.00 | val loss:0.868 acc:82.80
Epoch:0570 train loss:0.788 acc:78.57 | val loss:0.870 acc:82.80
Epoch:0571 train loss:0.948 acc:79.29 | val loss:0.874 acc:82.20
Epoch:0572 train loss:0.744 acc:79.29 | val loss:0.876 acc:82.20
Epoch:0573 train loss:0.837 acc:75.71 | val loss:0.878 acc:82.20
Epoch:0574 train loss:0.798 acc:84.29 | val loss:0.880 acc:82.40
Epoch:0575 train loss:0.715 acc:83.57 | val loss:0.880 acc:82.40
Epoch:0576 train loss:0.799 acc:82.14 | val loss:0.877 acc:82.40
Epoch:0577 train loss:0.734 acc:81.43 | val loss:0.873 acc:82.40
Epoch:0578 train loss:0.810 acc:82.86 | val loss:0.870 acc:82.40
Epoch:0579 train loss:0.762 acc:82.14 | val loss:0.868 acc:82.20
Epoch:0580 train loss:0.728 acc:81.43 | val loss:0.865 acc:82.40
Epoch:0581 train loss:0.764 acc:75.00 | val loss:0.860 acc:82.60
Epoch:0582 train loss:0.877 acc:73.57 | val loss:0.853 acc:82.40
Epoch:0583 train loss:0.874 acc:70.71 | val loss:0.849 acc:82.40
Epoch:0584 train loss:0.819 acc:77.14 | val loss:0.848 acc:82.60
Epoch:0585 train loss:0.998 acc:80.71 | val loss:0.848 acc:82.40
Epoch:0586 train loss:0.874 acc:77.86 | val loss:0.850 acc:82.40
Epoch:0587 train loss:0.812 acc:81.43 | val loss:0.853 acc:81.60
Epoch:0588 train loss:0.788 acc:75.71 | val loss:0.858 acc:81.20
Epoch:0589 train loss:0.769 acc:79.29 | val loss:0.863 acc:81.20
Epoch:0590 train loss:0.749 acc:82.86 | val loss:0.867 acc:81.00
Epoch:0591 train loss:0.774 acc:82.86 | val loss:0.870 acc:81.20
Epoch:0592 train loss:0.766 acc:76.43 | val loss:0.872 acc:81.60
Epoch:0593 train loss:0.824 acc:75.00 | val loss:0.878 acc:81.80
Epoch:0594 train loss:0.790 acc:78.57 | val loss:0.880 acc:81.60
Epoch:0595 train loss:0.830 acc:75.00 | val loss:0.881 acc:81.60
Epoch:0596 train loss:0.862 acc:75.71 | val loss:0.879 acc:81.80
Epoch:0597 train loss:0.742 acc:79.29 | val loss:0.876 acc:82.00
Epoch:0598 train loss:0.842 acc:75.00 | val loss:0.876 acc:82.20
Epoch:0599 train loss:0.723 acc:83.57 | val loss:0.873 acc:81.80
Epoch:0600 train loss:0.753 acc:80.00 | val loss:0.869 acc:82.00
Epoch:0601 train loss:0.771 acc:84.29 | val loss:0.868 acc:82.00
Epoch:0602 train loss:0.880 acc:75.00 | val loss:0.866 acc:81.80
Epoch:0603 train loss:0.765 acc:78.57 | val loss:0.866 acc:81.40
Epoch:0604 train loss:0.878 acc:68.57 | val loss:0.869 acc:81.80
Epoch:0605 train loss:0.853 acc:75.71 | val loss:0.871 acc:82.40
Epoch:0606 train loss:0.930 acc:75.71 | val loss:0.881 acc:81.80
Epoch:0607 train loss:0.681 acc:86.43 | val loss:0.891 acc:81.00
Epoch:0608 train loss:0.797 acc:80.00 | val loss:0.899 acc:80.80
Epoch:0609 train loss:0.830 acc:78.57 | val loss:0.904 acc:80.40
Epoch:0610 train loss:0.778 acc:81.43 | val loss:0.905 acc:80.40
Epoch:0611 train loss:0.824 acc:79.29 | val loss:0.904 acc:81.00
Epoch:0612 train loss:0.867 acc:74.29 | val loss:0.900 acc:81.00
Epoch:0613 train loss:0.798 acc:79.29 | val loss:0.895 acc:81.80
Epoch:0614 train loss:0.807 acc:78.57 | val loss:0.888 acc:81.80
Epoch:0615 train loss:0.769 acc:80.00 | val loss:0.879 acc:82.00
Epoch:0616 train loss:0.795 acc:78.57 | val loss:0.873 acc:81.80
Epoch:0617 train loss:0.834 acc:75.00 | val loss:0.866 acc:82.00
Epoch:0618 train loss:0.759 acc:80.71 | val loss:0.859 acc:82.00
Epoch:0619 train loss:0.784 acc:78.57 | val loss:0.854 acc:82.20
Epoch:0620 train loss:0.719 acc:81.43 | val loss:0.851 acc:82.60
Epoch:0621 train loss:0.942 acc:72.14 | val loss:0.848 acc:82.80
Epoch:0622 train loss:0.749 acc:82.14 | val loss:0.847 acc:82.80
Epoch:0623 train loss:0.838 acc:80.00 | val loss:0.845 acc:83.00
Epoch:0624 train loss:0.825 acc:80.00 | val loss:0.843 acc:83.00
Epoch:0625 train loss:0.782 acc:78.57 | val loss:0.842 acc:83.00
Epoch:0626 train loss:0.740 acc:80.00 | val loss:0.841 acc:82.80
Epoch:0627 train loss:0.849 acc:75.71 | val loss:0.841 acc:82.60
Epoch:0628 train loss:0.747 acc:79.29 | val loss:0.840 acc:82.40
Epoch:0629 train loss:0.763 acc:80.00 | val loss:0.842 acc:82.60
Epoch:0630 train loss:0.842 acc:71.43 | val loss:0.845 acc:82.60
Epoch:0631 train loss:0.766 acc:79.29 | val loss:0.848 acc:81.80
Epoch:0632 train loss:0.697 acc:80.71 | val loss:0.850 acc:81.60
Epoch:0633 train loss:0.845 acc:82.14 | val loss:0.851 acc:81.40
Epoch:0634 train loss:0.772 acc:80.00 | val loss:0.850 acc:81.60
Epoch:0635 train loss:0.790 acc:76.43 | val loss:0.847 acc:81.40
Epoch:0636 train loss:0.678 acc:85.00 | val loss:0.842 acc:81.60
Epoch:0637 train loss:0.808 acc:81.43 | val loss:0.838 acc:81.60
Epoch:0638 train loss:0.755 acc:77.14 | val loss:0.835 acc:82.60
Epoch:0639 train loss:0.850 acc:79.29 | val loss:0.837 acc:81.60
Epoch:0640 train loss:0.786 acc:78.57 | val loss:0.840 acc:81.80
Epoch:0641 train loss:0.716 acc:81.43 | val loss:0.842 acc:82.00
Epoch:0642 train loss:0.720 acc:82.86 | val loss:0.843 acc:82.00
Epoch:0643 train loss:0.726 acc:82.14 | val loss:0.843 acc:82.00
Epoch:0644 train loss:0.803 acc:80.71 | val loss:0.841 acc:82.20
Epoch:0645 train loss:0.861 acc:77.86 | val loss:0.840 acc:81.80
Epoch:0646 train loss:0.845 acc:76.43 | val loss:0.840 acc:81.80
Epoch:0647 train loss:0.842 acc:76.43 | val loss:0.842 acc:82.00
Epoch:0648 train loss:0.782 acc:80.71 | val loss:0.845 acc:81.00
Epoch:0649 train loss:0.756 acc:81.43 | val loss:0.848 acc:80.60
Epoch:0650 train loss:0.751 acc:77.86 | val loss:0.851 acc:80.60
Epoch:0651 train loss:0.842 acc:73.57 | val loss:0.856 acc:81.20
Epoch:0652 train loss:0.889 acc:72.86 | val loss:0.860 acc:80.80
Epoch:0653 train loss:0.846 acc:78.57 | val loss:0.865 acc:81.20
Epoch:0654 train loss:0.813 acc:76.43 | val loss:0.867 acc:81.00
Epoch:0655 train loss:0.791 acc:77.86 | val loss:0.867 acc:81.60
Epoch:0656 train loss:0.826 acc:75.00 | val loss:0.866 acc:82.20
Epoch:0657 train loss:0.814 acc:77.86 | val loss:0.866 acc:82.20
Epoch:0658 train loss:0.810 acc:78.57 | val loss:0.862 acc:82.00
Epoch:0659 train loss:0.792 acc:77.14 | val loss:0.859 acc:82.00
Epoch:0660 train loss:0.820 acc:80.00 | val loss:0.855 acc:82.00
Epoch:0661 train loss:0.807 acc:80.71 | val loss:0.854 acc:82.00
Epoch:0662 train loss:0.786 acc:79.29 | val loss:0.852 acc:82.00
Epoch:0663 train loss:0.791 acc:78.57 | val loss:0.850 acc:82.00
Epoch:0664 train loss:0.730 acc:82.86 | val loss:0.849 acc:82.20
Epoch:0665 train loss:0.960 acc:77.86 | val loss:0.846 acc:81.80
Epoch:0666 train loss:0.727 acc:82.86 | val loss:0.844 acc:81.20
Epoch:0667 train loss:0.890 acc:79.29 | val loss:0.843 acc:81.20
Epoch:0668 train loss:0.845 acc:72.14 | val loss:0.842 acc:81.00
Epoch:0669 train loss:0.798 acc:76.43 | val loss:0.842 acc:81.00
Epoch:0670 train loss:0.782 acc:80.00 | val loss:0.845 acc:81.20
Epoch:0671 train loss:0.869 acc:75.00 | val loss:0.852 acc:81.00
Epoch:0672 train loss:0.840 acc:75.71 | val loss:0.861 acc:80.80
Epoch:0673 train loss:0.668 acc:85.71 | val loss:0.869 acc:80.80
Epoch:0674 train loss:0.794 acc:78.57 | val loss:0.877 acc:80.40
Epoch:0675 train loss:0.855 acc:74.29 | val loss:0.882 acc:80.20
Epoch:0676 train loss:0.805 acc:75.71 | val loss:0.883 acc:80.60
Epoch:0677 train loss:0.709 acc:78.57 | val loss:0.884 acc:80.60
Epoch:0678 train loss:0.755 acc:87.86 | val loss:0.882 acc:81.00
Epoch:0679 train loss:0.838 acc:74.29 | val loss:0.879 acc:81.40
Epoch:0680 train loss:0.794 acc:81.43 | val loss:0.874 acc:81.80
Epoch:0681 train loss:0.762 acc:85.00 | val loss:0.869 acc:82.00
Epoch:0682 train loss:0.720 acc:80.71 | val loss:0.863 acc:82.20
Epoch:0683 train loss:0.765 acc:82.86 | val loss:0.859 acc:82.20
Epoch:0684 train loss:0.740 acc:80.71 | val loss:0.855 acc:82.20
Epoch:0685 train loss:0.773 acc:82.14 | val loss:0.854 acc:82.80
Epoch:0686 train loss:0.786 acc:79.29 | val loss:0.852 acc:82.60
Epoch:0687 train loss:0.884 acc:79.29 | val loss:0.850 acc:82.80
Epoch:0688 train loss:0.825 acc:78.57 | val loss:0.849 acc:82.80
Epoch:0689 train loss:0.819 acc:79.29 | val loss:0.850 acc:82.60
Epoch:0690 train loss:0.738 acc:83.57 | val loss:0.854 acc:83.00
Epoch:0691 train loss:0.768 acc:82.14 | val loss:0.860 acc:82.80
Epoch:0692 train loss:0.809 acc:78.57 | val loss:0.865 acc:82.20
Epoch:0693 train loss:0.845 acc:75.00 | val loss:0.867 acc:81.60
Epoch:0694 train loss:0.841 acc:79.29 | val loss:0.870 acc:81.20
Epoch:0695 train loss:0.790 acc:80.71 | val loss:0.871 acc:80.80
Epoch:0696 train loss:0.715 acc:78.57 | val loss:0.870 acc:81.20
Epoch:0697 train loss:0.775 acc:85.00 | val loss:0.869 acc:81.40
Epoch:0698 train loss:0.852 acc:79.29 | val loss:0.869 acc:81.40
Epoch:0699 train loss:0.795 acc:78.57 | val loss:0.866 acc:81.60
Epoch:0700 train loss:0.808 acc:78.57 | val loss:0.861 acc:81.60
Epoch:0701 train loss:0.851 acc:72.86 | val loss:0.857 acc:81.80
Epoch:0702 train loss:0.847 acc:78.57 | val loss:0.854 acc:82.00
Epoch:0703 train loss:0.833 acc:76.43 | val loss:0.854 acc:81.80
Epoch:0704 train loss:0.668 acc:85.00 | val loss:0.854 acc:82.20
Epoch:0705 train loss:0.794 acc:82.14 | val loss:0.854 acc:82.60
Epoch:0706 train loss:0.765 acc:82.86 | val loss:0.853 acc:82.40
Epoch:0707 train loss:0.688 acc:83.57 | val loss:0.850 acc:82.40
Epoch:0708 train loss:0.815 acc:76.43 | val loss:0.847 acc:82.20
Epoch:0709 train loss:0.788 acc:77.86 | val loss:0.844 acc:82.60
Epoch:0710 train loss:0.705 acc:82.86 | val loss:0.839 acc:82.40
Epoch:0711 train loss:0.719 acc:84.29 | val loss:0.834 acc:82.40
Epoch:0712 train loss:0.737 acc:81.43 | val loss:0.831 acc:83.00
Epoch:0713 train loss:0.781 acc:75.00 | val loss:0.829 acc:83.20
Epoch:0714 train loss:0.740 acc:81.43 | val loss:0.829 acc:83.00
Epoch:0715 train loss:0.737 acc:80.00 | val loss:0.830 acc:83.00
Epoch:0716 train loss:0.701 acc:80.71 | val loss:0.829 acc:82.60
